review_id,order_id,review_score,review_comment
R001259,O001824,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R001260,O001826,3,"Product is okay."
R001261,O001827,3,"মোটামুটি পণ্য।"
R001262,O001828,4,"Decent product for the price."
R001263,O001830,5,"Excellent product, very happy with the purchase."
R001264,O001831,5,"Highly recommend to everyone."
R001265,O001833,1,"খুবই খারাপ অভিজ্ঞতা।"
R001266,O001834,3,"Average quality, expected better."
R001267,O001836,3,"কোনো বিশেষ মন্তব্য নেই।"
R001268,O001837,4,"ডেলিভারি সময়মতো হয়েছে।"
R001269,O001839,5,"প্যাকেজিং চমৎকার ছিল।"
R001270,O001840,5,"Excellent product! Very happy with the purchase."
R001271,O001842,1,"Very disappointed."
R001272,O001843,3,"Product is okay."
R001273,O001844,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001274,O001846,4,"Good quality overall."
R001275,O001847,5,"দ্রুত ডেলিভারি মান ভালো।"
R001276,O001849,5,"Excellent product, very happy with the purchase."
R001277,O001850,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R001278,O001852,3,"মোটামুটি পণ্য।"
R001279,O001853,4,"Satisfied with the product."
R001280,O001855,4,"Decent product for the price."
R001281,O001856,5,"Highly recommend to everyone."
R001282,O001857,5,"প্যাকেজিং চমৎকার ছিল।"
R001283,O001859,2,"Not satisfied with the quality."
R001284,O001860,3,"Average quality, expected better."
R001285,O001862,4,"ডেলিভারি সময়মতো হয়েছে।"
R001286,O001863,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001287,O001865,5,"Excellent product! Very happy with the purchase."
R001288,O001866,5,"দ্রুত ডেলিভারি মান ভালো।"
R001289,O001868,2,"ডেলিভারি দেরিতে হয়েছে।"
R001290,O001869,3,"কোনো বিশেষ মন্তব্য নেই।"
R001291,O001871,4,"Good quality overall."
R001292,O001872,4,"Satisfied with the product."
R001293,O001873,5,"Excellent product, very happy with the purchase."
R001294,O001875,5,"Highly recommend to everyone."
R001295,O001876,2,"পণ্যের মান আশানুরূপ নয়।"
R001296,O001878,3,"Product is okay."
R001297,O001879,4,"Decent product for the price."
R001298,O001881,4,"ডেলিভারি সময়মতো হয়েছে।"
R001299,O001882,5,"প্যাকেজিং চমৎকার ছিল।"
R001300,O001884,1,"খুবই খারাপ অভিজ্ঞতা।"
R001301,O001885,2,"Not satisfied with the quality."
R001302,O001886,3,"মোটামুটি পণ্য।"
R001303,O001888,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001304,O001889,4,"Good quality overall."
R001305,O001891,5,"Excellent product! Very happy with the purchase."
R001306,O001892,1,"Very disappointed."
R001307,O001894,2,"ডেলিভারি দেরিতে হয়েছে।"
R001308,O001895,3,"Average quality, expected better."
R001309,O001897,4,"Satisfied with the product."
R001310,O001898,5,"দ্রুত ডেলিভারি মান ভালো।"
R001311,O001900,5,"Excellent product, very happy with the purchase."
R001312,O001901,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R001313,O001902,3,"কোনো বিশেষ মন্তব্য নেই।"
R001314,O001904,3,"Product is okay."
R001315,O001905,4,"Decent product for the price."
R001316,O001907,5,"Highly recommend to everyone."
R001317,O001908,5,"প্যাকেজিং চমৎকার ছিল।"
R001318,O001910,1,"খুবই খারাপ অভিজ্ঞতা।"
R001319,O001911,3,"মোটামুটি পণ্য।"
R001320,O001913,4,"ডেলিভারি সময়মতো হয়েছে।"
R001321,O001914,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001322,O001915,5,"Excellent product! Very happy with the purchase."
R001323,O001917,5,"দ্রুত ডেলিভারি মান ভালো।"
R001324,O001918,1,"Very disappointed."
R001325,O001920,3,"Average quality, expected better."
R001326,O001921,4,"Good quality overall."
R001327,O001923,4,"Satisfied with the product."
R001328,O001924,5,"Excellent product, very happy with the purchase."
R001329,O001926,5,"Highly recommend to everyone."
R001330,O001927,2,"পণ্যের মান আশানুরূপ নয়।"
R001331,O001928,3,"কোনো বিশেষ মন্তব্য নেই।"
R001332,O001930,4,"Decent product for the price."
R001333,O001931,4,"ডেলিভারি সময়মতো হয়েছে।"
R001334,O001933,5,"প্যাকেজিং চমৎকার ছিল।"
R001335,O001934,5,"Excellent product! Very happy with the purchase."
R001336,O001936,2,"Not satisfied with the quality."
R001337,O001937,3,"Product is okay."
R001338,O001939,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001339,O001940,4,"Good quality overall."
R001340,O001942,5,"দ্রুত ডেলিভারি মান ভালো।"
R001341,O001943,5,"Excellent product, very happy with the purchase."
R001342,O001944,2,"ডেলিভারি দেরিতে হয়েছে।"
R001343,O001946,3,"মোটামুটি পণ্য।"
R001344,O001947,4,"Satisfied with the product."
R001345,O001949,4,"Decent product for the price."
R001346,O001950,5,"Highly recommend to everyone."
R001347,O001952,5,"প্যাকেজিং চমৎকার ছিল।"
R001348,O001953,2,"পণ্যের মান আশানুরূপ নয়।"
R001349,O001955,3,"Average quality, expected better."
R001350,O001956,4,"ডেলিভারি সময়মতো হয়েছে।"
R001351,O001957,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001352,O001959,5,"Excellent product! Very happy with the purchase."
R001353,O001960,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R001354,O001962,2,"Not satisfied with the quality."
R001355,O001963,3,"কোনো বিশেষ মন্তব্য নেই।"
R001356,O001965,4,"Good quality overall."
R001357,O001966,4,"Satisfied with the product."
R001358,O001968,5,"দ্রুত ডেলিভারি মান ভালো।"
R001359,O001969,1,"খুবই খারাপ অভিজ্ঞতা।"
R001360,O001971,3,"Product is okay."
R001361,O001972,3,"মোটামুটি পণ্য।"
R001362,O001973,4,"Decent product for the price."
R001363,O001975,5,"Excellent product, very happy with the purchase."
R001364,O001976,5,"Highly recommend to everyone."
R001365,O001978,1,"Very disappointed."
R001366,O001979,3,"Average quality, expected better."
R001367,O001981,3,"কোনো বিশেষ মন্তব্য নেই।"
R001368,O001982,4,"ডেলিভারি সময়মতো হয়েছে।"
R001369,O001984,5,"প্যাকেজিং চমৎকার ছিল।"
R001370,O001985,5,"Excellent product! Very happy with the purchase."
R001371,O001986,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R001372,O001988,3,"Product is okay."
R001373,O001989,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001374,O001991,4,"Good quality overall."
R001375,O001992,5,"দ্রুত ডেলিভারি মান ভালো।"
R001376,O001994,5,"Excellent product, very happy with the purchase."
R001377,O001995,1,"খুবই খারাপ অভিজ্ঞতা।"
R001378,O001997,3,"মোটামুটি পণ্য।"
R001379,O001998,4,"Satisfied with the product."
R001380,O002000,4,"Decent product for the price."
R001381,O002001,5,"Highly recommend to everyone."
R001382,O002002,5,"প্যাকেজিং চমৎকার ছিল।"
R001383,O002004,2,"ডেলিভারি দেরিতে হয়েছে।"
R001384,O002005,3,"Average quality, expected better."
R001385,O002007,4,"ডেলিভারি সময়মতো হয়েছে।"
R001386,O002008,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001387,O002010,5,"Excellent product! Very happy with the purchase."
R001388,O002011,5,"দ্রুত ডেলিভারি মান ভালো।"
R001389,O002013,2,"পণ্যের মান আশানুরূপ নয়।"
R001390,O002014,3,"কোনো বিশেষ মন্তব্য নেই।"
R001391,O002015,4,"Good quality overall."
R001392,O002017,4,"Satisfied with the product."
R001393,O002018,5,"Excellent product, very happy with the purchase."
R001394,O002020,5,"Highly recommend to everyone."
R001395,O002021,2,"Not satisfied with the quality."
R001396,O002023,3,"Product is okay."
R001397,O002024,4,"Decent product for the price."
R001398,O002026,4,"ডেলিভারি সময়মতো হয়েছে।"
R001399,O002027,5,"প্যাকেজিং চমৎকার ছিল।"
R001400,O002028,1,"Very disappointed."
R001401,O002030,2,"ডেলিভারি দেরিতে হয়েছে।"
R001402,O002031,3,"মোটামুটি পণ্য।"
R001403,O002033,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R001404,O002034,4,"Good quality overall."
R001405,O002036,5,"Excellent product! Very happy with the purchase."
R001406,O002037,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R001407,O002039,2,"পণ্যের মান আশানুরূপ নয়।"
R001408,O002040,3,"Average quality, expected better."
